WERD,LENGTHofWERD,INITIAL,FREQEST,GROUP,INVENTORY,CONTAINS,MASQ
TIMENOGUYS,10,T,-2147221499,4,10,EGIMNOSTUY,74539680
TIMESERVINGS,12,T,-2147221499,4,9,EGIMNRSTV,12083872
TIMETABLINGS,12,T,-2147221499,4,10,ABEGILMNST,3175078
TIMIDNESSES,11,T,-2147221499,4,7,DEIMNST,3170864
TIMOLOLS,8,T,-2147221499,4,6,ILMOST,3224064
TIMOROUSNESSES,14,T,-2147221499,4,9,EIMNORSTU,7954976
TIMPANUMS,9,T,-2147221499,4,8,AIMNPSTU,7496194
TINCALS,7,T,-2147221499,4,7,ACILNST,3166730
TINDERIER,9,T,-2147221499,4,6,DEINRT,2638384
TINDERIEST,10,T,-2147221499,4,7,DEINRST,3686960
TINKLIER,8,T,-2147221499,4,7,EIKLNRT,2644512
TINNINESSES,11,T,-2147221499,4,5,EINST,3162656
TINNITUSES,10,T,-2147221499,4,6,EINSTU,7356960
TINSELIER,9,T,-2147221499,4,7,EILNRST,3691040
TINSELIEST,10,T,-2147221499,4,6,EILNST,3166752
TINSELLIER,10,T,-2147221499,4,7,EILNRST,3691040
TINSELLIEST,11,T,-2147221499,4,6,EILNST,3166752
TINSEYS,7,T,-2147221499,4,6,EINSTY,70271520
TINSMITHINGS,12,T,-2147221499,4,7,GHIMNST,3171200
TINTINESSES,11,T,-2147221499,4,5,EINST,3162656
TINTOOKIE,9,T,-2147221499,4,6,EIKNOT,2181664
TIPSIFIES,9,T,-2147221499,4,6,EFIPST,3277408
TIPSINESSES,11,T,-2147221499,4,6,EINPST,3293728
TIPSTOCK,8,T,-2147221499,4,7,CIKOPST,3344904
TIPSTOCKS,9,T,-2147221499,4,7,CIKOPST,3344904
TIPTRONICS,10,T,-2147221499,4,8,CINOPRST,3883528
TIPUNAS,7,T,-2147221499,4,7,AINPSTU,7488002
TIRELESSNESSES,14,T,-2147221499,4,7,EILNRST,3691040
TIRELINGS,9,T,-2147221499,4,8,EGILNRST,3691168
TIRITIS,7,T,-2147221499,4,4,IRST,3670528
TIROCINIUMS,11,T,-2147221499,4,9,CIMNORSTU,7954952
TIRRIVEES,9,T,-2147221499,4,6,EIRSTV,12059168
TISICKS,7,T,-2147221499,4,5,CIKST,3148296
TISSUIER,8,T,-2147221499,4,6,EIRSTU,7864864
TISSUIEST,9,T,-2147221499,4,5,EISTU,7340576
TISWASES,8,T,-2147221499,4,6,AEISTW,19923490
TITANISES,9,T,-2147221499,4,6,AEINST,3162658
TITARAKURAS,11,T,-2147221499,4,7,AIKRSTU,7866882
TITCHIER,8,T,-2147221499,4,6,CEHIRT,2622248
TITIPOUNAMUS,12,T,-2147221499,4,9,AIMNOPSTU,7561730
TITOKIS,7,T,-2147221499,4,5,IKOST,3213824
TITTISH,7,T,-2147221499,4,4,HIST,3146496
TITTIVATOR,10,T,-2147221499,4,6,AIORTV,11076098
TITTIVATORS,11,T,-2147221499,4,7,AIORSTV,12124674
TITTUPIER,9,T,-2147221499,4,6,EIPRTU,6947360
TITTUPIEST,10,T,-2147221499,4,6,EIPSTU,7471648
TITTUPPIER,10,T,-2147221499,4,6,EIPRTU,6947360
TITTUPPIEST,11,T,-2147221499,4,6,EIPSTU,7471648
TITUBANCIES,11,T,-2147221499,4,9,ABCEINSTU,7356974
TITUPED,7,T,-2147221499,4,6,DEIPTU,6423088
TITUPIER,8,T,-2147221499,4,6,EIPRTU,6947360
TITUPIEST,9,T,-2147221499,4,6,EIPSTU,7471648
TITUPING,8,T,-2147221499,4,6,GINPTU,6439552
TITUPY,6,T,-2147221499,4,5,IPTUY,73531904
TIYINS,6,T,-2147221499,4,5,INSTY,70271488
TIYNS,5,T,-2147221499,4,5,INSTY,70271488
TIZWAS,6,T,-2147221499,4,6,AISTWZ,154141186
TIZWASES,8,T,-2147221499,4,7,AEISTWZ,154141218
TOADGRASS,9,T,-2147221499,4,7,ADGORST,3735698
TOADGRASSES,11,T,-2147221499,4,8,ADEGORST,3735730
TOADRUSHES,10,T,-2147221499,4,9,ADEHORSTU,7930162
TOAZED,6,T,-2147221499,4,6,ADEOTZ,136380466
TOAZES,6,T,-2147221499,4,6,AEOSTZ,137429026
TOAZING,7,T,-2147221499,4,7,AGINOTZ,136397442
TOBACCANALIAN,13,T,-2147221499,4,8,ABCILNOT,2183694
TOBOGGANINGS,12,T,-2147221499,4,8,ABGINOST,3228294
TOBOGGINED,10,T,-2147221499,4,8,BDEGINOT,2179764
TOCCATELLAS,11,T,-2147221499,4,7,ACELOST,3215402
TOCHERING,9,T,-2147221499,4,9,CEGHINORT,2704296
TOCKIER,7,T,-2147221499,4,7,CEIKORT,2689576
TOCKIEST,8,T,-2147221499,4,7,CEIKOST,3213864
TOCKLEYS,8,T,-2147221499,4,8,CEKLOSTY,70326312
TOCOPHOBIAS,11,T,-2147221499,4,9,ABCHIOPST,3343118
TOEBIE,6,T,-2147221499,4,5,BEIOT,2163236
TOEBIES,7,T,-2147221499,4,6,BEIOST,3211812
TOEIER,6,T,-2147221499,4,5,EIORT,2687520
TOEIEST,7,T,-2147221499,4,5,EIOST,3211808
TOERAGGER,9,T,-2147221499,4,6,AEGORT,2687138
TOERAGGERS,10,T,-2147221499,4,7,AEGORST,3735714
TOFFIEST,8,T,-2147221499,4,6,EFIOST,3211872
TOFFISHNESSES,13,T,-2147221499,4,8,EFHINOST,3228512
TOFUTTIS,8,T,-2147221499,4,6,FIOSTU,7406144
TOGGERED,8,T,-2147221499,4,6,DEGORT,2687152
TOGGERING,9,T,-2147221499,4,7,EGINORT,2704032
TOILFULNESSES,13,T,-2147221499,4,9,EFILNOSTU,7426656
TOILINETTES,11,T,-2147221499,4,7,EILNOST,3232288
TOILSOMENESSES,14,T,-2147221499,4,8,EILMNOST,3240480
TOKOPHOBIAS,11,T,-2147221499,4,9,ABHIKOPST,3345158
TOKOTOKOS,9,T,-2147221499,4,4,KOST,3213312
TOLARJEV,8,T,-2147221499,4,8,AEJLORTV,11080738
TOLARJI,7,T,-2147221499,4,7,AIJLORT,2692610
TOLERABLENESSES,15,T,-2147221499,4,9,ABELNORST,3756070
TOLERATIONISMS,14,T,-2147221499,4,10,AEILMNORST,3764770
TOLEWARES,9,T,-2147221499,4,8,AELORSTW,20516898
TOLIDINS,8,T,-2147221499,4,7,DILNOST,3232272
TOLINGS,7,T,-2147221499,4,7,GILNOST,3232384
TOLLDISHES,10,T,-2147221499,4,8,DEHILOST,3216176
TOLLGATED,9,T,-2147221499,4,7,ADEGLOT,2166962
TOLSELS,7,T,-2147221499,4,5,ELOST,3215392
TOLUYLS,7,T,-2147221499,4,6,LOSTUY,74518528
TOLZEYS,7,T,-2147221499,4,7,ELOSTYZ,204541984
TOMALLEYS,9,T,-2147221499,4,8,AELMOSTY,70332450
TOMATOIER,9,T,-2147221499,4,7,AEIMORT,2695714
TOMATOIEST,10,T,-2147221499,4,7,AEIMOST,3220002
TOMBACKS,8,T,-2147221499,4,8,ABCKMOST,3221518
TOMBOCS,7,T,-2147221499,4,6,BCMOST,3219468
TOMBOYISHNESSES,15,T,-2147221499,4,10,BEHIMNOSTY,70345508
TOMBSTONINGS,12,T,-2147221499,4,8,BGIMNOST,3236484
TOMCATTINGS,11,T,-2147221499,4,9,ACGIMNOST,3236490
TOMMYROTS,9,T,-2147221499,4,6,MORSTY,70852608
TOMPONED,8,T,-2147221499,4,7,DEMNOPT,2318384
TOMPONING,9,T,-2147221499,4,7,GIMNOPT,2318976
TONDINOS,8,T,-2147221499,4,6,DINOST,3228176
TONELESSNESSES,14,T,-2147221499,4,6,ELNOST,3231776
TONEPADS,8,T,-2147221499,4,8,ADENOPST,3358770
TONGSTER,8,T,-2147221499,4,7,EGNORST,3752096
TONGSTERS,9,T,-2147221499,4,7,EGNORST,3752096
TONISHLY,8,T,-2147221499,4,8,HILNOSTY,70341376
TONISHNESSES,12,T,-2147221499,4,7,EHINOST,3228448
TONNISHLY,9,T,-2147221499,4,8,HILNOSTY,70341376
TONNISHNESS,11,T,-2147221499,4,7,EHINOST,3228448
TONNISHNESSES,13,T,-2147221499,4,7,EHINOST,3228448
TONSILITISES,12,T,-2147221499,4,7,EILNOST,3232288
TONSILLITISES,13,T,-2147221499,4,7,EILNOST,3232288
TONTINERS,9,T,-2147221499,4,7,EINORST,3752480
TOOARTS,7,T,-2147221499,4,5,AORST,3735554
TOOLMAKINGS,11,T,-2147221499,4,10,AGIKLMNOST,3242626
TOOLPUSHES,10,T,-2147221499,4,8,EHLOPSTU,7541024
TOOMEST,7,T,-2147221499,4,5,EMOST,3219488
TOOSHIER,8,T,-2147221499,4,7,EHIORST,3736352
TOOSHIEST,9,T,-2147221499,4,6,EHIOST,3212064
TOOTHINESSES,12,T,-2147221499,4,7,EHINOST,3228448
TOOTHSOMENESSES,15,T,-2147221499,4,7,EHMNOST,3236128
TOOTSED,7,T,-2147221499,4,5,DEOST,3211312
TOOTSING,8,T,-2147221499,4,6,GINOST,3228288
TOPAGNOSES,10,T,-2147221499,4,8,AEGNOPST,3358882
TOPAGNOSIAS,11,T,-2147221499,4,8,AGINOPST,3359362
TOPLESSNESSES,13,T,-2147221499,4,7,ELNOPST,3362848
TOPLOFTIER,10,T,-2147221499,4,8,EFILOPRT,2822752
TOPLOFTINESSES,14,T,-2147221499,4,9,EFILNOPST,3363424
TOPMAKINGS,10,T,-2147221499,4,10,AGIKMNOPST,3369602
TOPOCHEMISTRIES,15,T,-2147221499,4,10,CEHIMOPRST,3875624
TOPOMETRIES,11,T,-2147221499,4,8,EIMOPRST,3875360
TOPOPHILIAS,11,T,-2147221499,4,8,AHILOPST,3347202
TOPSCORES,9,T,-2147221499,4,7,CEOPRST,3866664
TOPSOILINGS,11,T,-2147221499,4,8,GILNOPST,3363456
TORCULARS,9,T,-2147221499,4,8,ACLORSTU,7933962
TORGOCHS,8,T,-2147221499,4,7,CGHORST,3735944
TORMENTUMS,10,T,-2147221499,4,8,EMNORSTU,7954464
TOROSITIES,10,T,-2147221499,4,6,EIORST,3736096
TORPESCENCES,12,T,-2147221499,4,8,CENOPRST,3883048
TORPIDNESSES,12,T,-2147221499,4,9,DEINOPRST,3883568
TORPITUDES,10,T,-2147221499,4,9,DEIOPRSTU,8061488
TORRENTIALITIES,15,T,-2147221499,4,9,AEILNORST,3756578
TORRIDNESSES,12,T,-2147221499,4,8,DEINORST,3752496
TORSIBILITIES,13,T,-2147221499,4,8,BEILORST,3740196
TORTICOLLISES,13,T,-2147221499,4,8,CEILORST,3740200
TORTILITIES,11,T,-2147221499,4,7,EILORST,3740192
TORULINS,8,T,-2147221499,4,8,ILNORSTU,7950848
TOSHIER,7,T,-2147221499,4,7,EHIORST,3736352
TOSHIEST,8,T,-2147221499,4,6,EHIOST,3212064
TOSSIEST,8,T,-2147221499,4,5,EIOST,3211808
TOTALITARIANISE,15,T,-2147221499,4,9,AEILNORST,3756578
TOTANUSES,9,T,-2147221499,4,7,AENOSTU,7421986
TOTAQUINES,10,T,-2147221499,4,9,AEINOQSTU,7684642
TOTIPALMATION,13,T,-2147221499,4,8,AILMNOPT,2322946
TOTIPALMATIONS,14,T,-2147221499,4,9,AILMNOPST,3371522
TOTTERIER,9,T,-2147221499,4,5,EIORT,2687520
TOTTERIEST,10,T,-2147221499,4,6,EIORST,3736096
TOTTIEST,8,T,-2147221499,4,5,EIOST,3211808
TOUCHABLENESSES,15,T,-2147221499,4,11,ABCEHLNOSTU,7426350
TOUCHINGNESSES,14,T,-2147221499,4,10,CEGHINOSTU,7422888
TOUGHENINGS,11,T,-2147221499,4,9,EGHINOSTU,7422880
TOURISTIER,10,T,-2147221499,4,7,EIORSTU,7930400
TOURISTIEST,11,T,-2147221499,4,7,EIORSTU,7930400
TOUSIER,7,T,-2147221499,4,7,EIORSTU,7930400
TOUSIEST,8,T,-2147221499,4,6,EIOSTU,7406112
TOUSINGS,8,T,-2147221499,4,7,GINOSTU,7422592
TOUSTIER,8,T,-2147221499,4,7,EIORSTU,7930400
TOUSTIEST,9,T,-2147221499,4,6,EIOSTU,7406112
TOUTIER,7,T,-2147221499,4,6,EIORTU,6881824
TOUTIEST,8,T,-2147221499,4,6,EIOSTU,7406112
TOUZIER,7,T,-2147221499,4,7,EIORTUZ,141099552
TOUZIEST,8,T,-2147221499,4,7,EIOSTUZ,141623840
TOVARISCHES,11,T,-2147221499,4,10,ACEHIORSTV,12124970
TOWARDLINESSES,14,T,-2147221499,4,11,ADEILNORSTW,20533810
TOWERIER,8,T,-2147221499,4,6,EIORTW,19464736
TOWERIEST,9,T,-2147221499,4,7,EIORSTW,20513312
TOWIEST,7,T,-2147221499,4,6,EIOSTW,19989024
TOWMONS,7,T,-2147221499,4,6,MNOSTW,20013056
TOWNLIER,8,T,-2147221499,4,8,EILNORTW,19485216
TOWNLIEST,9,T,-2147221499,4,8,EILNOSTW,20009504
TOWNSCAPINGS,12,T,-2147221499,4,10,ACGINOPSTW,20136586
TOWNWEARS,9,T,-2147221499,4,8,AENORSTW,20529186
TOWSIER,7,T,-2147221499,4,7,EIORSTW,20513312
TOWSIEST,8,T,-2147221499,4,6,EIOSTW,19989024
TOWZIER,7,T,-2147221499,4,7,EIORTWZ,153682464
TOWZIEST,8,T,-2147221499,4,7,EIOSTWZ,154206752
TOXICOPHAGOUS,13,T,-2147221499,4,11,ACGHIOPSTUX,41091978
TOXICOPHOBIAS,13,T,-2147221499,4,10,ABCHIOPSTX,36897550
TOXIPHAGOUS,11,T,-2147221499,4,10,AGHIOPSTUX,41091970
TOXIPHOBIAC,11,T,-2147221499,4,9,ABCHIOPTX,35848974
TOXIPHOBIACS,12,T,-2147221499,4,10,ABCHIOPSTX,36897550
TOXIPHOBIAS,11,T,-2147221499,4,9,ABHIOPSTX,36897542
TOXOCARAS,9,T,-2147221499,4,7,ACORSTX,37289994
TOXOCARIASES,12,T,-2147221499,4,9,ACEIORSTX,37290538
TOXOPHILIES,11,T,-2147221499,4,9,EHILOPSTX,36901664
TOYISHNESSES,12,T,-2147221499,4,8,EHINOSTY,70337312
TOYWOMEN,8,T,-2147221499,4,7,EMNOTWY,86073376
TOZIES,6,T,-2147221499,4,6,EIOSTZ,137429536
TRACEABLENESSES,15,T,-2147221499,4,9,ABCELNRST,3690542
TRACHEARIANS,12,T,-2147221499,4,9,ACEHINRST,3687210
TRACHEARIES,11,T,-2147221499,4,8,ACEHIRST,3670826
TRACHEITIDES,12,T,-2147221499,4,9,ACDEHIRST,3670842
TRACHEITISES,12,T,-2147221499,4,8,ACEHIRST,3670826
TRACHELATE,10,T,-2147221499,4,7,ACEHLRT,2625834
TRACHINUSES,11,T,-2147221499,4,10,ACEHINRSTU,7881514
TRACHITISES,11,T,-2147221499,4,8,ACEHIRST,3670826
TRACHLES,8,T,-2147221499,4,8,ACEHLRST,3674410
TRACHLING,9,T,-2147221499,4,9,ACGHILNRT,2642826
TRACHYPTERUSES,14,T,-2147221499,4,10,ACEHPRSTUY,75104554
TRACKLAYINGS,12,T,-2147221499,4,11,ACGIKLNRSTY,70802058
TRACKLESSNESSES,15,T,-2147221499,4,9,ACEKLNRST,3692586
TRACKROADS,10,T,-2147221499,4,8,ACDKORST,3737626
TRACTABLENESSES,15,T,-2147221499,4,9,ABCELNRST,3690542
TRACTILITIES,12,T,-2147221499,4,8,ACEILRST,3674666
TRACTORFEEDS,12,T,-2147221499,4,9,ACDEFORST,3735674
TRACTUSES,9,T,-2147221499,4,7,ACERSTU,7864362
TRADUCIANISMS,13,T,-2147221499,4,10,ACDIMNRSTU,7889434
TRADUCINGLY,11,T,-2147221499,4,11,ACDGILNRTUY,73945754
TRAFFICKIER,11,T,-2147221499,4,8,ACEFIKRT,2624106
TRAFFICKIEST,12,T,-2147221499,4,9,ACEFIKRST,3672682
TRAGICALNESSES,14,T,-2147221499,4,10,ACEGILNRST,3691178
TRAGULE,7,T,-2147221499,4,7,AEGLRTU,6820002
TRAGULES,8,T,-2147221499,4,8,AEGLRSTU,7868578
TRAILBLAZINGS,13,T,-2147221499,4,10,ABGILNRSTZ,137908870
TRAILERINGS,11,T,-2147221499,4,9,AEGILNRST,3691170
TRAINABILITIES,14,T,-2147221499,4,9,ABEILNRST,3691046
TRAITORHOODS,12,T,-2147221499,4,8,ADHIORST,3736338
TRAITORISMS,11,T,-2147221499,4,7,AIMORST,3744258
TRAITORSHIPS,12,T,-2147221499,4,8,AHIOPRST,3867394
TRAMMELERS,10,T,-2147221499,4,7,AELMRST,3682338
TRAMMELLER,10,T,-2147221499,4,6,AELMRT,2633762
TRAMMELLERS,11,T,-2147221499,4,7,AELMRST,3682338
TRAMPOLININGS,13,T,-2147221499,4,11,AGILMNOPRST,3895938
TRANCIEST,9,T,-2147221499,4,8,ACEINRST,3686954
TRANECTS,8,T,-2147221499,4,7,ACENRST,3686442
TRANQUILISINGLY,15,T,-2147221499,4,11,AGILNQRSTUY,75256450
TRANQUILNESSES,14,T,-2147221499,4,10,AEILNQRSTU,8147490
TRANSCALENCIES,14,T,-2147221499,4,9,ACEILNRST,3691050
TRANSEXUALISMS,14,T,-2147221499,4,11,AEILMNRSTUX,41447970
TRANSEXUALITIES,15,T,-2147221499,4,10,AEILNRSTUX,41439778
TRANSFUSIVELY,13,T,-2147221499,4,12,AEFILNRSTUVY,83382882
TRANSGENESES,12,T,-2147221499,4,7,AEGNRST,3686562
TRANSHIPPINGS,13,T,-2147221499,4,9,AGHINPRST,3818370
TRANSHUMES,10,T,-2147221499,4,9,AEHMNRSTU,7889186
TRANSIENTNESSES,15,T,-2147221499,4,7,AEINRST,3686946
TRANSILIENCIES,14,T,-2147221499,4,9,ACEILNRST,3691050
TRANSISTORISES,14,T,-2147221499,4,8,AEINORST,3752482
TRANSLUCIDITIES,15,T,-2147221499,4,11,ACDEILNRSTU,7885370
TRANSMEWING,11,T,-2147221499,4,10,AEGIMNRSTW,20472482
TRANSMEWS,9,T,-2147221499,4,8,AEMNRSTW,20471842
TRANSMOVED,10,T,-2147221499,4,10,ADEMNORSTV,12148786
TRANSMOVES,10,T,-2147221499,4,9,AEMNORSTV,12148770
TRANSMOVING,11,T,-2147221499,4,10,AGIMNORSTV,12149378
TRANSPARENTISE,14,T,-2147221499,4,8,AEINPRST,3818018
TRANSPARENTISES,15,T,-2147221499,4,8,AEINPRST,3818018
TRANSPHOBIAS,12,T,-2147221499,4,10,ABHINOPRST,3883782
TRANSPORTANCES,14,T,-2147221499,4,9,ACENOPRST,3883050
TRANSSHIPPINGS,14,T,-2147221499,4,9,AGHINPRST,3818370
TRANSVESTITISMS,15,T,-2147221499,4,9,AEIMNRSTV,12083746
TRAPBALLS,9,T,-2147221499,4,7,ABLPRST,3805190
TRAPPINESSES,12,T,-2147221499,4,8,AEINPRST,3818018
TRAPSHOOTINGS,13,T,-2147221499,4,10,AGHINOPRST,3883906
TRAPUNTOS,9,T,-2147221499,4,8,ANOPRSTU,8077314
TRASHERIES,10,T,-2147221499,4,7,AEHIRST,3670818
TRASHINESSES,12,T,-2147221499,4,8,AEHINRST,3687202
TRASHTRIES,10,T,-2147221499,4,7,AEHIRST,3670818
TRAUMATONASTIES,15,T,-2147221499,4,10,AEIMNORSTU,7954978
TRAWLEYS,8,T,-2147221499,4,8,AELRSTWY,87560226
TRAYBIT,7,T,-2147221499,4,6,ABIRTY,69730822
TRAYBITS,8,T,-2147221499,4,7,ABIRSTY,70779398
TRAZODONES,10,T,-2147221499,4,9,ADENORSTZ,137969714
TREACLINESSES,13,T,-2147221499,4,9,ACEILNRST,3691050
TREAGUES,8,T,-2147221499,4,7,AEGRSTU,7864482
TREBLENESSES,12,T,-2147221499,4,7,BELNRST,3690532
TREBLIER,8,T,-2147221499,4,6,BEILRT,2626084
TREBLIEST,9,T,-2147221499,4,7,BEILRST,3674660
TREDILLES,9,T,-2147221499,4,7,DEILRST,3674672
TREDRILLES,10,T,-2147221499,4,7,DEILRST,3674672
TREELESSNESSES,14,T,-2147221499,4,6,ELNRST,3690528
TREENWARES,10,T,-2147221499,4,7,AENRSTW,20463650
TREEWARES,9,T,-2147221499,4,6,AERSTW,20447266
TREEWAX,7,T,-2147221499,4,6,AERTWX,52953122
TREEWAXES,9,T,-2147221499,4,7,AERSTWX,54001698
TREGGINGS,9,T,-2147221499,4,7,EGINRST,3687072
TREHALAS,8,T,-2147221499,4,7,AEHLRST,3674402
TREMBLIEST,10,T,-2147221499,4,8,BEILMRST,3682852
TREMOLANTS,10,T,-2147221499,4,9,AELMNORST,3764258
TREMULOUSNESSES,15,T,-2147221499,4,9,ELMNORSTU,7958560
TRENDIFIES,10,T,-2147221499,4,8,DEFINRST,3687024
TRENDSETTINGS,13,T,-2147221499,4,8,DEGINRST,3687088
TRENDYISMS,10,T,-2147221499,4,9,DEIMNRSTY,70804016
TRENISES,8,T,-2147221499,4,6,EINRST,3686944
TRESSIEST,9,T,-2147221499,4,5,EIRST,3670560
TRESSOURS,9,T,-2147221499,4,6,EORSTU,7929888
TREWSMAN,8,T,-2147221499,4,8,AEMNRSTW,20471842
TREYBIT,7,T,-2147221499,4,6,BEIRTY,69730852
TREYBITS,8,T,-2147221499,4,7,BEIRSTY,70779428
TRIABLENESS,11,T,-2147221499,4,9,ABEILNRST,3691046
TRIABLENESSES,13,T,-2147221499,4,9,ABEILNRST,3691046
TRIACTORS,9,T,-2147221499,4,7,ACIORST,3736074
TRIADISMS,9,T,-2147221499,4,7,ADIMRST,3678738
TRIALISMS,9,T,-2147221499,4,7,AILMRST,3682818
TRIALLINGS,10,T,-2147221499,4,8,AGILNRST,3691138
TRIALWARES,10,T,-2147221499,4,8,AEILRSTW,20451874
TRIAMCINOLONES,14,T,-2147221499,4,11,ACEILMNORST,3764778
TRIANDRIAN,10,T,-2147221499,4,6,ADINRT,2638354
TRIATOMICALLY,13,T,-2147221499,4,9,ACILMORTY,69808650
TRIBADISMS,10,T,-2147221499,4,8,ABDIMRST,3678742
TRIBOLOGIES,11,T,-2147221499,4,9,BEGILORST,3740324
TRIBUTARINESSES,15,T,-2147221499,4,9,ABEINRSTU,7881254
TRICERIONS,10,T,-2147221499,4,8,CEINORST,3752488
TRICHINISATION,14,T,-2147221499,4,9,ACHINORST,3752714
TRICHINISATIONS,15,T,-2147221499,4,9,ACHINORST,3752714
TRICHINISE,10,T,-2147221499,4,8,CEHINRST,3687208
TRICHINISES,11,T,-2147221499,4,8,CEHINRST,3687208
TRICHINISING,12,T,-2147221499,4,8,CGHINRST,3687304
TRICHINIZATIONS,15,T,-2147221499,4,10,ACHINORSTZ,137970442
TRICHINIZES,11,T,-2147221499,4,9,CEHINRSTZ,137904936
TRICHINOSING,12,T,-2147221499,4,9,CGHINORST,3752840
TRICHLORFONS,12,T,-2147221499,4,10,CFHILNORST,3756872
TRICHLORPHONS,13,T,-2147221499,4,10,CHILNOPRST,3887880
TRICHOCYSTIC,12,T,-2147221499,4,8,CHIORSTY,70845192
TRICHOGYNIAL,12,T,-2147221499,4,11,ACGHILNORTY,69817226
TRICHOLOGIES,12,T,-2147221499,4,10,CEGHILORST,3740584
TRICHOTOMISES,13,T,-2147221499,4,9,CEHIMORST,3744552
TRICHROISMS,11,T,-2147221499,4,8,CHIMORST,3744520
TRICHROMATISMS,14,T,-2147221499,4,9,ACHIMORST,3744522
TRICHRONOUS,11,T,-2147221499,4,9,CHINORSTU,7947016
TRICKISHNESSES,14,T,-2147221499,4,9,CEHIKNRST,3689256
TRICKLIER,9,T,-2147221499,4,7,CEIKLRT,2628136
TRICKLIEST,10,T,-2147221499,4,8,CEIKLRST,3676712
TRICKSINESSES,13,T,-2147221499,4,8,CEIKNRST,3689000
TRICKSTERINGS,13,T,-2147221499,4,9,CEGIKNRST,3689128
TRICKTRACKS,11,T,-2147221499,4,7,ACIKRST,3672586
TRICLOSANS,10,T,-2147221499,4,9,ACILNORST,3756554
TRICROTISMS,11,T,-2147221499,4,7,CIMORST,3744264
TRICTRACS,9,T,-2147221499,4,6,ACIRST,3670538
TRICYCLINGS,11,T,-2147221499,4,9,CGILNRSTY,70800008
TRIDOMINIA,10,T,-2147221499,4,8,ADIMNORT,2712082
TRIDOMINIUMS,12,T,-2147221499,4,9,DIMNORSTU,7954960
TRIECIOUS,9,T,-2147221499,4,8,CEIORSTU,7930408
TRIELLAS,8,T,-2147221499,4,7,AEILRST,3674658
TRIETHIODIDES,13,T,-2147221499,4,8,DEHIORST,3736368
TRIFACIALS,10,T,-2147221499,4,8,ACFILRST,3674698
TRIFFEST,8,T,-2147221499,4,6,EFIRST,3670624
TRIFFIDIAN,10,T,-2147221499,4,7,ADFINRT,2638418
TRIFFIDIER,10,T,-2147221499,4,6,DEFIRT,2622064
TRIFFIDIEST,11,T,-2147221499,4,7,DEFIRST,3670640
TRIFFIDY,8,T,-2147221499,4,6,DFIRTY,69730896
TRIFLINGNESSES,14,T,-2147221499,4,9,EFGILNRST,3691232
TRIFLURALINS,12,T,-2147221499,4,9,AFILNRSTU,7885378
TRIGLOTS,8,T,-2147221499,4,7,GILORST,3740288
TRIGLYPHICAL,12,T,-2147221499,4,10,ACGHILPRTY,69866378
TRIGNESSES,10,T,-2147221499,4,7,EGINRST,3687072
TRIGYNIAN,9,T,-2147221499,4,7,AGINRTY,69747330
TRIIODOMETHANES,15,T,-2147221499,4,11,ADEHIMNORST,3760946
TRILATERALISMS,14,T,-2147221499,4,8,AEILMRST,3682850
TRILINGUALISMS,14,T,-2147221499,4,10,AGILMNRSTU,7893634
TRILITERALISMS,14,T,-2147221499,4,8,AEILMRST,3682850
TRIMERISMS,10,T,-2147221499,4,6,EIMRST,3678752
TRIMETHADIONES,14,T,-2147221499,4,11,ADEHIMNORST,3760946
TRIMNESSES,10,T,-2147221499,4,7,EIMNRST,3695136
TRINACRIFORM,12,T,-2147221499,4,9,ACFIMNORT,2712138
TRINISCOPES,11,T,-2147221499,4,9,CEINOPRST,3883560
TRINITRINS,10,T,-2147221499,4,5,INRST,3686912
TRINITROTOLUOLS,15,T,-2147221499,4,8,ILNORSTU,7950848
TRINKETERS,10,T,-2147221499,4,7,EIKNRST,3688992
TRINOMIALISMS,13,T,-2147221499,4,9,AILMNORST,3764738
TRIONYMAL,9,T,-2147221499,4,9,AILMNORTY,69825026
TRIONYMS,8,T,-2147221499,4,8,IMNORSTY,70869504
TRIOXOBORIC,11,T,-2147221499,4,7,BCIORTX,36241932
TRIOXYGENS,10,T,-2147221499,4,10,EGINORSTXY,104415904
TRIPALMITINS,12,T,-2147221499,4,9,AILMNPRST,3830274
TRIPARTISMS,11,T,-2147221499,4,7,AIMPRST,3809794
TRIPERSONALISMS,15,T,-2147221499,4,11,AEILMNOPRST,3895842
TRIPIEST,8,T,-2147221499,4,6,EIPRST,3801632
TRIPLENESSES,12,T,-2147221499,4,8,EILNPRST,3822112
TRIPLYING,9,T,-2147221499,4,8,GILNPRTY,69882496
TRIPPERIER,10,T,-2147221499,4,5,EIPRT,2753056
TRIPPERIEST,11,T,-2147221499,4,6,EIPRST,3801632
TRIPTYCAS,9,T,-2147221499,4,8,ACIPRSTY,70910474
TRIPUDIATED,11,T,-2147221499,4,8,ADEIPRTU,6947378
TRISMUSES,9,T,-2147221499,4,7,EIMRSTU,7873056
TRISTFULNESSES,14,T,-2147221499,4,9,EFILNRSTU,7885408
TRITANOPIAS,11,T,-2147221499,4,8,AINOPRST,3883522
TRITIATES,9,T,-2147221499,4,6,AEIRST,3670562
TRITICALNESSES,14,T,-2147221499,4,9,ACEILNRST,3691050
TRITUBERCULIES,14,T,-2147221499,4,9,BCEILRSTU,7868972
TRITUBERCULISMS,15,T,-2147221499,4,10,BCEILMRSTU,7877164
TRIUMPHERIES,12,T,-2147221499,4,9,EHIMPRSTU,8004384
